P (mbar)	T (K)	logP(mbar)	T (experiment)	P(experiment)																											
mbar	K		K	mbar																											
16.2181009735893	1.79637516853961	1.21			1.79637516853961																										
16.2554875575048	1.79701985230164	1.211			1.79701985230164																										
16.2929603263972	1.79766497405915	1.212			1.79766497405915																										
16.3305194789433	1.7983105343664	1.213			1.7983105343664																										
16.3681652142781	1.79895653377782	1.214			1.79895653377782																										
16.4058977319954	1.79960297284805	1.215			1.79960297284805																										
16.4437172321493	1.80024985213193	1.216			1.80024985213193																										
16.4816239152551	1.80089717218448	1.217			1.80089717218448																										
16.5196179822902	1.80154493356091	1.218			1.80154493356091																										
16.5576996346953	1.80219313681664	1.219			1.80219313681664																										
16.5958690743756	1.80284178250725	1.22			1.80284178250725																										
16.6341265037017	1.80349087118851	1.221			1.80349087118851																										
16.6724721255106	1.80414040341641	1.222			1.80414040341641																										
16.7109061431071	1.80479037974706	1.223			1.80479037974706																										
16.7494287602644	1.80544080073682	1.224			1.80544080073682																										
16.7880401812256	1.80609166694217	1.225			1.80609166694217																										
16.8267406107047	1.80674297891981	1.226			1.80674297891981																										
16.8655302538874	1.80739473722659	1.227			1.80739473722659																										
16.9044093164326	1.80804694241956	1.228			1.80804694241956																										
16.9433780044733	1.80869959505593	1.229			1.80869959505593																										
16.9824365246174	1.80935269569308	1.23			1.80935269569308																										
17.0215850839495	1.81000624488857	1.231			1.81000624488857																										
17.0608238900312	1.81066024320011	1.232			1.81066024320011																										
17.1001531509029	1.81131469118561	1.233			1.81131469118561																										
17.1395730750843	1.81196958940312	1.234			1.81196958940312																										
17.1790838715759	1.81262493841088	1.235			1.81262493841088																										
17.2186857498601	1.81328073876725	1.236			1.81328073876725																										
17.258378919902	1.81393699103081	1.237			1.81393699103081																										
17.298163592151	1.81459369576026	1.238			1.81459369576026																										
17.3380399775414	1.81525085351446	1.239			1.81525085351446																										
17.3780082874938	1.81590846485246	1.24			1.81590846485246																										
17.4180687339161	1.81656653033343	1.241			1.81656653033343																										
17.458221529205	1.81722505051672	1.242			1.81722505051672																										
17.4984668862466	1.81788402596183	1.243			1.81788402596183																										
17.5388050184176	1.81854345722839	1.244			1.81854345722839																										
17.5792361395869	1.81920334487621	1.245			1.81920334487621																										
17.6197604641163	1.81986368946524	1.246			1.81986368946524																										
17.6603782068616	1.82052449155556	1.247			1.82052449155556																										
17.7010895831742	1.82118575170743	1.248			1.82118575170743																										
17.7418948089017	1.82184747048124	1.249			1.82184747048124																										
17.7827941003892	1.8225096484375	1.25			1.8225096484375																										
17.8237876744809	1.8231722861369	1.251			1.8231722861369																										
17.8648757485205	1.82383538414025	1.252			1.82383538414025																										
17.9060585403529	1.82449894300851	1.253			1.82449894300851																										
17.9473362683253	1.82516296330277	1.254			1.82516296330277																										
17.9887091512879	1.82582744558426	1.255			1.82582744558426																										
18.0301774085957	1.82649239041435	1.256			1.82649239041435																										
18.0717412601093	1.82715779835454	1.257			1.82715779835454																										
18.113400926196	1.82782366996645	1.258			1.82782366996645																										
18.1551566277314	1.82849000581186	1.259			1.82849000581186																										
18.1970085860998	1.82915680645265	1.26			1.82915680645265																										
18.2389570231964	1.82982407245086	1.261			1.82982407245086																										
18.2810021614274	1.83049180436863	1.262			1.83049180436863																										
18.3231442237121	1.83116000276825	1.263			1.83116000276825																										
18.3653834334835	1.8318286682121	1.264			1.8318286682121																										
18.4077200146896	1.83249780126272	1.265			1.83249780126272																										
18.4501541917947	1.83316740248276	1.266			1.83316740248276																										
18.4926861897808	1.83383747243499	1.267			1.83383747243499																										
18.5353162341481	1.83450801168228	1.268			1.83450801168228																										
18.578044550917	1.83517902078765	1.269			1.83517902078765																										
18.6208713666287	1.83585050031423	1.27			1.83585050031423																										
